comments_sampled_per_video,repetition,seed,eligible_videos,topic_number,topic_label,metric,spearman_rho
20,93,22260921,433,3,Clarification and specification questions,views_per_day,0.023715069727511057
20,93,22260921,433,3,Clarification and specification questions,api_comments_per_day,-0.07723594540997504
20,93,22260921,433,4,"Implementation, cost and how-to questions",duration_minutes,-0.1114619727392296
20,93,22260921,433,4,"Implementation, cost and how-to questions",view_count,-0.009334546602668482
20,93,22260921,433,4,"Implementation, cost and how-to questions",like_count,-0.05072218265693433
20,93,22260921,433,4,"Implementation, cost and how-to questions",api_comment_count,-0.09405203284150826
20,93,22260921,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,-0.07771748300620934
20,93,22260921,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,-0.10006515705688766
20,93,22260921,433,4,"Implementation, cost and how-to questions",views_per_day,-0.0902528708719575
20,93,22260921,433,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.17531254101879148
20,93,22260921,433,5,Heat pumps and heating systems,duration_minutes,0.23118706018403412
20,93,22260921,433,5,Heat pumps and heating systems,view_count,-0.21638576057941541
20,93,22260921,433,5,Heat pumps and heating systems,like_count,-0.1451498369963672
20,93,22260921,433,5,Heat pumps and heating systems,api_comment_count,0.009896127139400059
20,93,22260921,433,5,Heat pumps and heating systems,likes_per_1000_views,0.1629511875389765
20,93,22260921,433,5,Heat pumps and heating systems,api_comments_per_1000_views,0.3140913538139608
20,93,22260921,433,5,Heat pumps and heating systems,views_per_day,-0.19876630238525633
20,93,22260921,433,5,Heat pumps and heating systems,api_comments_per_day,0.011032208846727435
20,93,22260921,433,6,"Praise, gratitude and social endorsement",duration_minutes,0.43736101450257414
20,93,22260921,433,6,"Praise, gratitude and social endorsement",view_count,-0.16877126325461272
20,93,22260921,433,6,"Praise, gratitude and social endorsement",like_count,-0.16162378979682598
20,93,22260921,433,6,"Praise, gratitude and social endorsement",api_comment_count,-0.05973513634901112
20,93,22260921,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.06870760974249601
20,93,22260921,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.19582459743936312
20,93,22260921,433,6,"Praise, gratitude and social endorsement",views_per_day,-0.2991826396057939
20,93,22260921,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.22177256757827418
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.0479734791537878
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",view_count,0.13494827641255414
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",like_count,0.14742913202983515
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,0.04325191610773213
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,0.02883126924973991
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.1656529482090087
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.16541629564984997
20,93,22260921,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.08149613492122616
20,93,22260921,433,8,"Solar PV, batteries and power systems",duration_minutes,0.11177497661267748
20,93,22260921,433,8,"Solar PV, batteries and power systems",view_count,-0.05304653585589292
20,93,22260921,433,8,"Solar PV, batteries and power systems",like_count,0.03760650483225443
20,93,22260921,433,8,"Solar PV, batteries and power systems",api_comment_count,0.11204867732291006
20,93,22260921,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.19753504317951345
20,93,22260921,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.18055304269265376
20,93,22260921,433,8,"Solar PV, batteries and power systems",views_per_day,0.04464514828256167
20,93,22260921,433,8,"Solar PV, batteries and power systems",api_comments_per_day,0.17954154146696794
20,93,22260921,433,9,Performance checking and troubleshooting,duration_minutes,-0.11931345502591587
20,93,22260921,433,9,Performance checking and troubleshooting,view_count,0.001884942807240356
20,93,22260921,433,9,Performance checking and troubleshooting,like_count,-0.04709914849349675
20,93,22260921,433,9,Performance checking and troubleshooting,api_comment_count,-0.0746833510697983
20,93,22260921,433,9,Performance checking and troubleshooting,likes_per_1000_views,-0.05008965380792705
20,93,22260921,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.0606891866483612
20,93,22260921,433,9,Performance checking and troubleshooting,views_per_day,-0.03907605283042964
20,93,22260921,433,9,Performance checking and troubleshooting,api_comments_per_day,-0.0993869797043454
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.1088065025694281
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.03723013330589878
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",like_count,0.016971891090658133
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.0307145225662469
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,-0.003782303511232279
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.04143533546424107
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,0.05920822350644298
20,93,22260921,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,0.07155850122213825
20,93,22260921,433,11,"Product sourcing, access and location questions",duration_minutes,-0.02899361901086176
20,93,22260921,433,11,"Product sourcing, access and location questions",view_count,0.07053827888402871
20,93,22260921,433,11,"Product sourcing, access and location questions",like_count,0.09002361501963722
20,93,22260921,433,11,"Product sourcing, access and location questions",api_comment_count,0.045499325605883933
20,93,22260921,433,11,"Product sourcing, access and location questions",likes_per_1000_views,0.025222722881600237
20,93,22260921,433,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.04409911795555839
20,93,22260921,433,11,"Product sourcing, access and location questions",views_per_day,0.07684068685707662
20,93,22260921,433,11,"Product sourcing, access and location questions",api_comments_per_day,0.055409809507254194
20,93,22260921,433,12,Roof and attic ventilation and airflow,duration_minutes,-0.06870520017329834
20,93,22260921,433,12,Roof and attic ventilation and airflow,view_count,0.03170833880250553
20,93,22260921,433,12,Roof and attic ventilation and airflow,like_count,0.02987611870539546
20,93,22260921,433,12,Roof and attic ventilation and airflow,api_comment_count,-0.0012414409806779745
20,93,22260921,433,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.041431655388222174
20,93,22260921,433,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.03358042166430753
20,93,22260921,433,12,Roof and attic ventilation and airflow,views_per_day,0.0807458236218573
20,93,22260921,433,12,Roof and attic ventilation and airflow,api_comments_per_day,0.05573426445250925
20,93,22260921,433,13,"Wall, cavity and floor insulation",duration_minutes,-0.09531356320039462
20,93,22260921,433,13,"Wall, cavity and floor insulation",view_count,0.032547710122185394
20,93,22260921,433,13,"Wall, cavity and floor insulation",like_count,0.015551975051097155
20,93,22260921,433,13,"Wall, cavity and floor insulation",api_comment_count,-0.025295700507548934
20,93,22260921,433,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.08898701540389772
20,93,22260921,433,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.08633657723005418
20,93,22260921,433,13,"Wall, cavity and floor insulation",views_per_day,0.04270662394750307
20,93,22260921,433,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.005058984470026296
20,93,22260921,433,14,Thermostat wiring and smart heating controls,duration_minutes,0.15815734658403643
20,93,22260921,433,14,Thermostat wiring and smart heating controls,view_count,-0.04439755737900713
20,93,22260921,433,14,Thermostat wiring and smart heating controls,like_count,-0.0928544314968202
20,93,22260921,433,14,Thermostat wiring and smart heating controls,api_comment_count,-0.09227682471416977
20,93,22260921,433,14,Thermostat wiring and smart heating controls,likes_per_1000_views,-0.02021325492804146
20,93,22260921,433,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,0.0065086105464560355
20,93,22260921,433,14,Thermostat wiring and smart heating controls,views_per_day,-0.13355703725777482
20,93,22260921,433,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.17025858246151773
20,93,22260921,433,15,Vapour barriers and moisture control,duration_minutes,-0.13791623234420644
20,93,22260921,433,15,Vapour barriers and moisture control,view_count,0.11341599765387293
20,93,22260921,433,15,Vapour barriers and moisture control,like_count,0.0875435649515376
20,93,22260921,433,15,Vapour barriers and moisture control,api_comment_count,-0.013903592060734646
20,93,22260921,433,15,Vapour barriers and moisture control,likes_per_1000_views,-0.10170602020831006
20,93,22260921,433,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.20068329176762462
20,93,22260921,433,15,Vapour barriers and moisture control,views_per_day,0.13013614395570738
20,93,22260921,433,15,Vapour barriers and moisture control,api_comments_per_day,0.017566094206934554
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.18214186889618336
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",view_count,-0.16673525304233788
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",like_count,-0.08086518242073687
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",api_comment_count,-0.03281271081417612
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,0.1648797864420614
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,0.1990286454545562
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",views_per_day,-0.1010632070752759
20,93,22260921,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,0.041600740969361984
20,94,22260922,433,1,Situated household retrofit experience and building context,duration_minutes,-0.013145275778912618
20,94,22260922,433,1,Situated household retrofit experience and building context,view_count,0.05820839970247702
20,94,22260922,433,1,Situated household retrofit experience and building context,like_count,0.12501481851353868
20,94,22260922,433,1,Situated household retrofit experience and building context,api_comment_count,0.19193163879174727
20,94,22260922,433,1,Situated household retrofit experience and building context,likes_per_1000_views,0.15869015938135556
20,94,22260922,433,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.10268385583143833
20,94,22260922,433,1,Situated household retrofit experience and building context,views_per_day,0.12438907868394569
20,94,22260922,433,1,Situated household retrofit experience and building context,api_comments_per_day,0.2563782373064948
20,94,22260922,433,2,Spray foam and foam insulation,duration_minutes,-0.1405471797673553
20,94,22260922,433,2,Spray foam and foam insulation,view_count,0.15850812456917476
20,94,22260922,433,2,Spray foam and foam insulation,like_count,0.14932492222866314
20,94,22260922,433,2,Spray foam and foam insulation,api_comment_count,0.019813913864070616
20,94,22260922,433,2,Spray foam and foam insulation,likes_per_1000_views,-0.104161939647788
20,94,22260922,433,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.2381115118800604
20,94,22260922,433,2,Spray foam and foam insulation,views_per_day,0.19047086559808676
20,94,22260922,433,2,Spray foam and foam insulation,api_comments_per_day,0.05372377226092851
20,94,22260922,433,3,Clarification and specification questions,duration_minutes,-0.09868668453776211
20,94,22260922,433,3,Clarification and specification questions,view_count,0.0414325269704097
20,94,22260922,433,3,Clarification and specification questions,like_count,-0.002178654068048654
20,94,22260922,433,3,Clarification and specification questions,api_comment_count,-0.021943358083128528
20,94,22260922,433,3,Clarification and specification questions,likes_per_1000_views,-0.12284910866134004
20,94,22260922,433,3,Clarification and specification questions,api_comments_per_1000_views,-0.11198632647824333
20,94,22260922,433,3,Clarification and specification questions,views_per_day,-0.04764136775423373
20,94,22260922,433,3,Clarification and specification questions,api_comments_per_day,-0.11982424149972387
20,94,22260922,433,4,"Implementation, cost and how-to questions",duration_minutes,-0.029953251193352296
20,94,22260922,433,4,"Implementation, cost and how-to questions",view_count,-0.06888777140397494
20,94,22260922,433,4,"Implementation, cost and how-to questions",like_count,-0.09745533973496949
20,94,22260922,433,4,"Implementation, cost and how-to questions",api_comment_count,-0.17869285363826978
20,94,22260922,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,-0.07764882269743306
20,94,22260922,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,-0.08420470549838054
20,94,22260922,433,4,"Implementation, cost and how-to questions",views_per_day,-0.09955297647132556
20,94,22260922,433,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.19893921709834694
20,94,22260922,433,5,Heat pumps and heating systems,duration_minutes,0.24322626521345672
20,94,22260922,433,5,Heat pumps and heating systems,view_count,-0.21158764642554306
20,94,22260922,433,5,Heat pumps and heating systems,like_count,-0.14724592004001658
20,94,22260922,433,5,Heat pumps and heating systems,api_comment_count,0.011165874023260212
20,94,22260922,433,5,Heat pumps and heating systems,likes_per_1000_views,0.1408750686464614
20,94,22260922,433,5,Heat pumps and heating systems,api_comments_per_1000_views,0.30658554504386387
20,94,22260922,433,5,Heat pumps and heating systems,views_per_day,-0.18626086984156814
20,94,22260922,433,5,Heat pumps and heating systems,api_comments_per_day,0.020345764774516564
20,94,22260922,433,6,"Praise, gratitude and social endorsement",duration_minutes,0.4414275519573501
20,94,22260922,433,6,"Praise, gratitude and social endorsement",view_count,-0.20241155018216778
20,94,22260922,433,6,"Praise, gratitude and social endorsement",like_count,-0.19216700028654218
20,94,22260922,433,6,"Praise, gratitude and social endorsement",api_comment_count,-0.06948617965107506
20,94,22260922,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.08048924571884308
20,94,22260922,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.22059063512166394
20,94,22260922,433,6,"Praise, gratitude and social endorsement",views_per_day,-0.3403485074776887
20,94,22260922,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.2417989023814845
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.08347853954708938
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",view_count,0.14761827897863058
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",like_count,0.1402842434783572
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,0.040339625793828764
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,-0.032487264399617334
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.18695212197968658
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.1684583379156127
20,94,22260922,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.07012690844546614
20,94,22260922,433,8,"Solar PV, batteries and power systems",duration_minutes,0.10814553594835503
20,94,22260922,433,8,"Solar PV, batteries and power systems",view_count,-0.049755128900997925
20,94,22260922,433,8,"Solar PV, batteries and power systems",like_count,0.050610581882025815
20,94,22260922,433,8,"Solar PV, batteries and power systems",api_comment_count,0.1122852584135304
20,94,22260922,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.2182372718458368
20,94,22260922,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.18196778450633772
20,94,22260922,433,8,"Solar PV, batteries and power systems",views_per_day,0.06162811048082596
20,94,22260922,433,8,"Solar PV, batteries and power systems",api_comments_per_day,0.19294973446429903
20,94,22260922,433,9,Performance checking and troubleshooting,duration_minutes,-0.06503547919940586
20,94,22260922,433,9,Performance checking and troubleshooting,view_count,0.031516030882789425
20,94,22260922,433,9,Performance checking and troubleshooting,like_count,-0.0009597666642133052
20,94,22260922,433,9,Performance checking and troubleshooting,api_comment_count,-0.07132117975039474
20,94,22260922,433,9,Performance checking and troubleshooting,likes_per_1000_views,-0.04139632747907788
20,94,22260922,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.11142787965219611
20,94,22260922,433,9,Performance checking and troubleshooting,views_per_day,-0.011312169706343885
20,94,22260922,433,9,Performance checking and troubleshooting,api_comments_per_day,-0.0965106385746332
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.02617976222930141
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.04458690898942705
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",like_count,0.024143164726005206
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.007498534117797538
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,-0.03384783234823144
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.06625517797573224
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,0.03684211771077598
20,94,22260922,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,0.002264680736333869
20,94,22260922,433,11,"Product sourcing, access and location questions",duration_minutes,-0.1090943774424103
20,94,22260922,433,11,"Product sourcing, access and location questions",view_count,0.06510339987394297
20,94,22260922,433,11,"Product sourcing, access and location questions",like_count,0.09605367834679719
20,94,22260922,433,11,"Product sourcing, access and location questions",api_comment_count,0.023002540716580696
20,94,22260922,433,11,"Product sourcing, access and location questions",likes_per_1000_views,0.03369314340714559
20,94,22260922,433,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.05782703580327062
20,94,22260922,433,11,"Product sourcing, access and location questions",views_per_day,0.08503143739305549
20,94,22260922,433,11,"Product sourcing, access and location questions",api_comments_per_day,0.04882167424073108
20,94,22260922,433,12,Roof and attic ventilation and airflow,duration_minutes,-0.10620032958583436
20,94,22260922,433,12,Roof and attic ventilation and airflow,view_count,0.05158434527800541
20,94,22260922,433,12,Roof and attic ventilation and airflow,like_count,0.04421837034489778
20,94,22260922,433,12,Roof and attic ventilation and airflow,api_comment_count,-0.0005318455258057214
20,94,22260922,433,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.053434201658360735
20,94,22260922,433,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.05890002826231687
20,94,22260922,433,12,Roof and attic ventilation and airflow,views_per_day,0.1024247353216287
20,94,22260922,433,12,Roof and attic ventilation and airflow,api_comments_per_day,0.07000836044268957
20,94,22260922,433,13,"Wall, cavity and floor insulation",duration_minutes,-0.06619377830322531
20,94,22260922,433,13,"Wall, cavity and floor insulation",view_count,-0.0066311495667824355
20,94,22260922,433,13,"Wall, cavity and floor insulation",like_count,-0.00681193392170121
20,94,22260922,433,13,"Wall, cavity and floor insulation",api_comment_count,-0.034798853784573154
20,94,22260922,433,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.06579032265098121
20,94,22260922,433,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.04736110963295646
20,94,22260922,433,13,"Wall, cavity and floor insulation",views_per_day,0.008160743996622711
20,94,22260922,433,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.0033280651901675517
20,94,22260922,433,14,Thermostat wiring and smart heating controls,duration_minutes,0.11591941396889718
20,94,22260922,433,14,Thermostat wiring and smart heating controls,view_count,-0.03936562332598986
20,94,22260922,433,14,Thermostat wiring and smart heating controls,like_count,-0.0834079802092983
20,94,22260922,433,14,Thermostat wiring and smart heating controls,api_comment_count,-0.09656566073654058
20,94,22260922,433,14,Thermostat wiring and smart heating controls,likes_per_1000_views,-0.00010214052392768113
20,94,22260922,433,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,-0.007710645906280266
20,94,22260922,433,14,Thermostat wiring and smart heating controls,views_per_day,-0.11026146781939078
20,94,22260922,433,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.15126119110884065
20,94,22260922,433,15,Vapour barriers and moisture control,duration_minutes,-0.1073158354800372
20,94,22260922,433,15,Vapour barriers and moisture control,view_count,0.10643674266746604
20,94,22260922,433,15,Vapour barriers and moisture control,like_count,0.0876934499657856
20,94,22260922,433,15,Vapour barriers and moisture control,api_comment_count,-0.009098874747351635
20,94,22260922,433,15,Vapour barriers and moisture control,likes_per_1000_views,-0.08907880555305081
20,94,22260922,433,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.18831690216626518
20,94,22260922,433,15,Vapour barriers and moisture control,views_per_day,0.13056421754179334
20,94,22260922,433,15,Vapour barriers and moisture control,api_comments_per_day,0.027556202396029555
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.20860765827784447
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",view_count,-0.16153850474605894
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",like_count,-0.0728666588029056
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",api_comment_count,-0.01911924060306149
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,0.17769598323891475
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,0.22125595252876784
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",views_per_day,-0.11129573262665715
20,94,22260922,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,0.029617489052786675
20,95,22260923,433,1,Situated household retrofit experience and building context,duration_minutes,-0.032637102351915054
20,95,22260923,433,1,Situated household retrofit experience and building context,view_count,0.08029069980571134
20,95,22260923,433,1,Situated household retrofit experience and building context,like_count,0.14100809645150558
20,95,22260923,433,1,Situated household retrofit experience and building context,api_comment_count,0.19895974534259742
20,95,22260923,433,1,Situated household retrofit experience and building context,likes_per_1000_views,0.12880489157030403
20,95,22260923,433,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.06184525139862992
20,95,22260923,433,1,Situated household retrofit experience and building context,views_per_day,0.15527763291862226
20,95,22260923,433,1,Situated household retrofit experience and building context,api_comments_per_day,0.27176479248482527
20,95,22260923,433,2,Spray foam and foam insulation,duration_minutes,-0.22203246543748384
20,95,22260923,433,2,Spray foam and foam insulation,view_count,0.17106913488446215
20,95,22260923,433,2,Spray foam and foam insulation,like_count,0.17092065801747092
20,95,22260923,433,2,Spray foam and foam insulation,api_comment_count,0.028040292549049415
20,95,22260923,433,2,Spray foam and foam insulation,likes_per_1000_views,-0.05882533145691704
20,95,22260923,433,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.26099555862551876
20,95,22260923,433,2,Spray foam and foam insulation,views_per_day,0.22830439358943536
20,95,22260923,433,2,Spray foam and foam insulation,api_comments_per_day,0.09037216129165893
20,95,22260923,433,3,Clarification and specification questions,duration_minutes,-0.06530169878669258
20,95,22260923,433,3,Clarification and specification questions,view_count,0.04892292783412503
20,95,22260923,433,3,Clarification and specification questions,like_count,-0.005365114868979844
20,95,22260923,433,3,Clarification and specification questions,api_comment_count,-0.014686726467549186
20,95,22260923,433,3,Clarification and specification questions,likes_per_1000_views,-0.12564008739149995
20,95,22260923,433,3,Clarification and specification questions,api_comments_per_1000_views,-0.11689646058825823
20,95,22260923,433,3,Clarification and specification questions,views_per_day,-0.023971233928024506
20,95,22260923,433,3,Clarification and specification questions,api_comments_per_day,-0.09907937572207853
20,95,22260923,433,4,"Implementation, cost and how-to questions",duration_minutes,-0.024230786516710887
20,95,22260923,433,4,"Implementation, cost and how-to questions",view_count,-0.08552543667644615
20,95,22260923,433,4,"Implementation, cost and how-to questions",like_count,-0.11800155975021441
20,95,22260923,433,4,"Implementation, cost and how-to questions",api_comment_count,-0.21625943272167186
20,95,22260923,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,-0.08088590866523952
20,95,22260923,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,-0.09148343461648982
20,95,22260923,433,4,"Implementation, cost and how-to questions",views_per_day,-0.1347332049112575
20,95,22260923,433,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.23087918273420768
20,95,22260923,433,5,Heat pumps and heating systems,duration_minutes,0.2552443579479474
20,95,22260923,433,5,Heat pumps and heating systems,view_count,-0.22833144382049492
20,95,22260923,433,5,Heat pumps and heating systems,like_count,-0.15617309546901673
20,95,22260923,433,5,Heat pumps and heating systems,api_comment_count,-0.006558787853691545
20,95,22260923,433,5,Heat pumps and heating systems,likes_per_1000_views,0.1628550893827635
20,95,22260923,433,5,Heat pumps and heating systems,api_comments_per_1000_views,0.32742634382831814
20,95,22260923,433,5,Heat pumps and heating systems,views_per_day,-0.2125779361686239
20,95,22260923,433,5,Heat pumps and heating systems,api_comments_per_day,-0.009139430526858316
20,95,22260923,433,6,"Praise, gratitude and social endorsement",duration_minutes,0.4293854392988822
20,95,22260923,433,6,"Praise, gratitude and social endorsement",view_count,-0.19325896441667878
20,95,22260923,433,6,"Praise, gratitude and social endorsement",like_count,-0.19633695215482952
20,95,22260923,433,6,"Praise, gratitude and social endorsement",api_comment_count,-0.0719607099525622
20,95,22260923,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.04292688327503905
20,95,22260923,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.20963573539376262
20,95,22260923,433,6,"Praise, gratitude and social endorsement",views_per_day,-0.32408511096211307
20,95,22260923,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.24257774206556143
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.0799380851079455
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",view_count,0.11857342703651277
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",like_count,0.14335718190163307
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,0.048473329512623294
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,0.06279683665919912
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.1256520140152711
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.17032702102172415
20,95,22260923,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.09466220618720059
20,95,22260923,433,8,"Solar PV, batteries and power systems",duration_minutes,0.10237089164133481
20,95,22260923,433,8,"Solar PV, batteries and power systems",view_count,-0.052621566394567956
20,95,22260923,433,8,"Solar PV, batteries and power systems",like_count,0.05949252540878525
20,95,22260923,433,8,"Solar PV, batteries and power systems",api_comment_count,0.11422299132008605
20,95,22260923,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.21948816067903218
20,95,22260923,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.18458766580460687
20,95,22260923,433,8,"Solar PV, batteries and power systems",views_per_day,0.059634227676021605
20,95,22260923,433,8,"Solar PV, batteries and power systems",api_comments_per_day,0.19795151416249532
20,95,22260923,433,9,Performance checking and troubleshooting,duration_minutes,-0.08005382632773757
20,95,22260923,433,9,Performance checking and troubleshooting,view_count,-0.06480289103398691
20,95,22260923,433,9,Performance checking and troubleshooting,like_count,-0.11892156401912916
20,95,22260923,433,9,Performance checking and troubleshooting,api_comment_count,-0.18577151359929933
20,95,22260923,433,9,Performance checking and troubleshooting,likes_per_1000_views,-0.09619050582397498
20,95,22260923,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.07762883891543654
20,95,22260923,433,9,Performance checking and troubleshooting,views_per_day,-0.10714625689854773
20,95,22260923,433,9,Performance checking and troubleshooting,api_comments_per_day,-0.20277207210083614
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.002761603242356655
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.06540065677367324
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",like_count,0.019224600772255362
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.027861359047875015
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,-0.03978284717671521
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.07398592678522649
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,0.05515571472324805
20,95,22260923,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,0.034616312441686795
20,95,22260923,433,11,"Product sourcing, access and location questions",duration_minutes,-0.0597849962785704
20,95,22260923,433,11,"Product sourcing, access and location questions",view_count,0.13807087810663762
