video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year,duration_minutes,view_count,like_count,api_comment_count,likes_per_1000_views,api_comments_per_1000_views,views_per_day,api_comments_per_day
KRJGh6X073Q,0.2656561306801286,0.0069541184517681,0.0717719588168761,0.0551772027685014,0.1114940111234668,0.0418520993649382,0.0420725869588946,0.0328794624728862,0.074319264794467,0.0288004900835426,0.066362220893773,0.0371917640655426,0.0128248729270647,0.0703992999558663,0.0113100103657205,0.0709345062765626,48,1,5,Situated household retrofit experience and building context,0.2656561306801286,0.1114940111234668,0.1541621195566617,11.444037929670984,installer_tradesperson,problem_warning_mistakes,2024-12-10 00:23:54+00:00,2024,1.0,477035,18780,266,39.36818053182681,0.5576110767553744,808.5338983050848,0.4508474576271186
KVM1hAuYDeM,0.0248766567385751,0.0,0.297777825089118,0.2798494677751224,0.0,0.0,0.0,0.0084488049264737,0.0015178372938987,0.0,0.0002555060433559,0.1960231918194201,0.1402339386458857,0.0388143816544646,0.0122023900136854,0.0,2,3,4,Clarification and specification questions,0.297777825089118,0.2798494677751224,0.0179283573139955,5.135024314259639,installer_tradesperson,how_to_installation_demo,2025-05-22 05:18:51+00:00,2025,2.45,328,2,2,6.097560975609756,6.097560975609756,0.7681498829039812,0.0046838407494145
KW7dWGEwXWQ,0.2339193326378543,0.0445011282055287,0.0105536470597414,0.2216933827965061,0.0763435019130301,0.1511161585532768,0.0203198570438181,0.0130117747599057,0.0111896327320346,0.0,0.0102874415754085,0.029376599011599,0.0238344569434575,0.0565201529113074,0.0,0.0973329338565313,4,1,4,Situated household retrofit experience and building context,0.2339193326378543,0.2216933827965061,0.0122259498413482,8.6464195606225,training_educational,how_to_installation_demo,2023-05-28 06:40:04+00:00,2023,7.383333333333334,19047,150,17,7.875255945818239,0.8925290071927338,16.533854166666668,0.0147569444444444
K_GmdyM8WVQ,0.0369119918485645,0.0054076986521446,0.2460672684773637,0.101389869642859,0.0,0.0011482497901709,0.0102794315058536,0.0123601659797646,0.0518432190373335,0.2348525901002413,0.1034779089961351,0.0021369231856039,7.735428544522905e-05,0.1757038453184868,0.0143217718279261,0.0040217113521066,5,3,10,Clarification and specification questions,0.2460672684773637,0.2348525901002413,0.0112146783771223,7.149493096819881,installer_tradesperson,how_to_installation_demo,2025-02-07 01:44:59+00:00,2025,0.25,136110,612,13,4.496363235618251,0.0955109837631327,256.3276836158192,0.0244821092278719
Kl3EAJD7Kbs,0.074329943279476,0.0059210606639986,0.0514753402386179,0.0409768392014605,0.003909066027978,0.0720522543531444,0.0255651892007024,0.0097593790987083,0.0249330385291532,0.0211834287440046,0.0132488238302086,0.3424986543407439,0.1102825205019709,0.00714551641965,0.1094471406046949,0.0872718049654869,105,12,13,Roof and attic ventilation and airflow,0.3424986543407439,0.1102825205019709,0.232216133838773,8.923440775941497,builder_contractor,problem_warning_mistakes,2019-05-18 06:59:56+00:00,2019,10.833333333333334,264847,1676,220,6.328181931454765,0.830668272625327,100.97102554327108,0.0838734273732367
KltU08BK7Oc,0.1218772055339561,0.0221958451284241,0.088478273977073,0.0257307345935631,0.0234987974226766,0.0350892922686417,0.0269516308744576,0.013935028005372,0.04212361046129,0.0625862107098295,0.0165141512428937,0.0914243236440785,0.2110994323933726,0.0152789500928409,0.117656420840386,0.0855600928111438,228,13,1,"Wall, cavity and floor insulation",0.2110994323933726,0.1218772055339561,0.0892222268594165,11.70598707328142,training_educational,practical_advice_explainer,2025-01-14 19:00:09+00:00,2025,3.35,302845,4317,477,14.254816820485726,1.575063151116908,545.6666666666666,0.8594594594594595
Ks55Hi2O81I,0.1529980904886079,0.0017200990622604,0.0655961182047655,0.0364397582285884,0.1996785832281979,0.1213504131929619,0.0686182080704813,0.046327610900787,0.0659538306245351,0.0118505156920541,0.0221474930453268,0.0190597925789445,0.0176352840002733,0.0959735296882267,0.0067688701886463,0.0678818028053423,44,5,1,Heat pumps and heating systems,0.1996785832281979,0.1529980904886079,0.04668049273959,11.08565574499593,diy_renovator_homeowner,how_to_installation_demo,2024-11-24 07:00:10+00:00,2024,5.916666666666667,27077,326,199,12.039738523470104,7.349410939173468,44.68151815181518,0.3283828382838283
KwevE9ru8PE,0.0169002443789561,0.0,0.0,0.0,0.677762115274857,0.0,0.1410429422237231,0.0,0.1348332164972549,0.0294614816252086,0.0,0.0,0.0,0.0,0.0,0.0,1,5,7,Heat pumps and heating systems,0.677762115274857,0.1410429422237231,0.5367191730511338,2.6720633724742697,installer_tradesperson,how_to_installation_demo,2024-07-19 15:30:05+00:00,2024,0.8666666666666667,6294,29,2,4.607562758182397,0.3177629488401652,8.574931880108991,0.0027247956403269
KxHcu7JvZwk,0.2517715507804889,0.0023906389055037,0.0337703010321703,0.0295938994471686,0.2170045360186817,0.0435230503165476,0.0318927135952909,0.0725565656090574,0.0553970755187255,0.0181376214819302,0.0156112655783752,0.0666070350806032,0.046730275400561,0.0574613330189179,0.006096823988614,0.0514553142273631,228,1,5,Situated household retrofit experience and building context,0.2517715507804889,0.2170045360186817,0.0347670147618071,10.15446351251538,training_educational,practical_advice_explainer,2022-01-19 19:00:06+00:00,2022,14.383333333333333,292027,4698,664,16.087553548130824,2.273762357590223,177.4161603888214,0.4034021871202916
Kz5JbXTo4rM,0.0425928571574008,0.0030795833419819,0.0781258743961421,0.0697036211466758,0.0019735836984117,0.0535570775089215,0.0473549258691986,0.4359927372293428,0.0675688727464397,0.0266700666021856,0.0138632004424603,0.0097134931635908,0.0060143996461497,0.0625423865825524,0.0073960090800031,0.0738513113885424,126,8,3,"Solar PV, batteries and power systems",0.4359927372293428,0.0781258743961421,0.3578668628332007,7.601827150904096,training_educational,practical_advice_explainer,2024-09-04 16:15:01+00:00,2024,7.483333333333333,487523,11110,401,22.78866843205346,0.8225252962424338,709.6404657933042,0.5836972343522562
L2Hy1IhQ17s,0.0683083028087532,0.0255929662345584,0.0946355512854488,0.0586322272372822,0.0072897279558035,0.2090998008708471,0.0232972467761666,0.0336228516429587,0.0482157132440699,0.0239357141202587,0.0223315705154215,0.0225525712840591,0.1611648138364281,0.018326284147342,0.0392276664315214,0.1437669916090802,31,6,13,"Praise, gratitude and social endorsement",0.2090998008708471,0.1611648138364281,0.047934987034419,11.140837904434465,installer_tradesperson,how_to_installation_demo,2022-08-27 13:06:32+00:00,2022,7.233333333333333,97822,955,100,9.762630083212365,1.0222649301793052,68.59887798036466,0.0701262272089761
LC8RkysGVwY,0.1439912134488805,0.0089642673201864,0.0225526113434584,0.0386040525030126,0.0011348279754239,0.0800651376203237,0.0125280371733256,0.0119547821087441,0.0767490692685964,0.0024547358089619,0.0022726205661048,0.0641528454456908,0.4317610069652705,0.0013224466160492,0.024165972838869,0.0773263729971016,11,13,1,"Wall, cavity and floor insulation",0.4317610069652705,0.1439912134488805,0.2877697935163898,6.761302646799046,installer_tradesperson,how_to_installation_demo,2024-01-15 10:19:19+00:00,2024,4.466666666666667,7071,0,39,0.0,5.515485787017395,7.685869565217391,0.042391304347826
LHNQ0GYG07I,0.1134315949020094,0.0077382688704305,0.1060924506224167,0.0579149631740072,0.012456025778888,0.0708500014686378,0.0328670807026748,0.1440857406455445,0.1409831040950452,0.0341778793551466,0.0235510982355824,0.0205074468291831,0.0088300043898686,0.1327049429009949,0.0214398301788989,0.0723695678506706,45,8,9,"Solar PV, batteries and power systems",0.1440857406455445,0.1409831040950452,0.0031026365504993,11.738473090686004,installer_tradesperson,how_to_installation_demo,2020-10-01 13:30:03+00:00,2020,13.7,98233,1766,149,17.97766534667576,1.5168018893854407,46.31447430457332,0.0702498821310702
LJvPWIKaZpM,0.0280581205597427,0.008824057010595,0.1033569252953555,0.0920557022856344,0.008721420996325,0.0567060989453959,0.3040469954336888,0.0177769923510921,0.0026433137972441,0.0006186511438189,0.0,0.0120057808091361,0.2614745335022514,0.0796524312679247,0.018435259478244,0.0056237171235508,6,7,13,"Alternative methods, challenges and ""why"" questions",0.3040469954336888,0.2614745335022514,0.0425724619314373,7.115506063246529,training_educational,how_to_installation_demo,2025-08-07 06:26:00+00:00,2025,0.5,41370,199,27,4.810248972685521,0.6526468455402465,118.2,0.0771428571428571
LL2-8RXSYKc,0.0796402666803902,0.0133565382644205,0.0477962618206698,0.0433696218664108,0.0027625029924738,0.095724251725121,0.0331831485050591,0.0126236508272809,0.0438328197001354,0.0163095705809497,0.0088913185785286,0.2859803990727234,0.0859991804339295,0.0114364758706129,0.1316553268352282,0.0874386662460655,131,12,15,Roof and attic ventilation and airflow,0.2859803990727234,0.1316553268352282,0.1543250722374952,9.934366875463066,installer_tradesperson,problem_warning_mistakes,2020-01-18 18:36:38+00:00,2020,8.583333333333334,681183,3187,312,4.678625273971899,0.4580266976715508,286.45206055508834,0.1312026913372582
LL6YhT_HkIY,0.1400309209844939,0.0033141315957035,0.0872568027629116,0.0682539933955463,0.1828270258500895,0.1077863906298914,0.0387568624077726,0.0328934746979958,0.051586662146409,0.0272283797637091,0.0253451794185863,0.0100171032924399,0.0153942469813214,0.0960551315416383,0.0108437562121729,0.1024099383193176,204,5,1,Heat pumps and heating systems,0.1828270258500895,0.1400309209844939,0.0427961048655955,11.488359045177452,installer_tradesperson,how_to_installation_demo,2024-03-02 14:14:15+00:00,2024,12.283333333333331,218993,3529,550,16.114670331928416,2.511495801235656,250.8510882016037,0.6300114547537228
LMOqxyZPivQ,0.1239179202065931,0.0442920232885952,0.0743533674143089,0.0403644423360389,0.0225311418646138,0.0890916213049747,0.0256864740566265,0.0350261075277275,0.0285352074091529,0.0183665591318553,0.0107297957279041,0.1358808807063956,0.1498398940996351,0.0060436529274323,0.0987178541167739,0.0966230578813715,70,13,12,"Wall, cavity and floor insulation",0.1498398940996351,0.1358808807063956,0.0139590133932395,12.138902825690575,training_educational,practical_advice_explainer,2024-03-23 15:00:16+00:00,2024,24.633333333333333,173623,2885,154,16.616462104675072,0.8869792596602984,203.78286384976525,0.1807511737089202
LVYSz1CuuDw,0.1364322740310911,0.0061414685804562,0.1538504787980759,0.0548008971522282,0.0018903835179841,0.0258621087363536,0.1233480457822211,0.093968267459367,0.0454770503787549,0.0292934782575779,0.0815552549383261,0.1304198599769867,0.0156013205167622,0.0116879201917011,0.0286578179055649,0.0610133737765483,98,3,1,Clarification and specification questions,0.1538504787980759,0.1364322740310911,0.0174182047669848,11.476279583366711,installer_tradesperson,how_to_installation_demo,2023-04-27 01:23:08+00:00,2023,1.0,48837004,287610,1831,5.8891818998561005,0.0374920623713936,41282.33643279797,1.547759932375317
LXVmZhiyUQc,0.0494969538513624,0.1208816312664585,0.0967786248554946,0.072806022950557,0.0291463816618164,0.0053464776577437,0.0268328732099981,0.0109798119918737,0.0246992587730312,0.0860103417309561,0.0674354795648336,0.1970861557775617,0.1574159197217483,0.0064958880590576,0.0313472830392022,0.0172408958883041,19,12,13,Roof and attic ventilation and airflow,0.1970861557775617,0.1574159197217483,0.0396702360558134,11.081248681326752,diy_renovator_homeowner,how_to_installation_demo,2023-04-18 02:07:21+00:00,2023,0.3833333333333333,707347,3112,115,4.3995379919615125,0.1625793281091175,593.4119127516778,0.0964765100671141
LZSdQjGvL9k,0.0304388893462705,0.0457559533837746,0.0871209403902586,0.0170452779711345,0.0022380727159122,0.0481713473392872,0.0165999314777907,0.031107586792019,0.0221704782627965,0.0036195877523595,0.015790443575245,0.4962012681935158,0.066563707746207,0.0115078759609616,0.077445027612751,0.0282236114797154,5,12,3,Roof and attic ventilation and airflow,0.4962012681935158,0.0871209403902586,0.4090803278032572,6.778559661763783,training_educational,problem_warning_mistakes,2023-06-20 23:00:09+00:00,2023,3.533333333333333,10659,126,6,11.82099634112018,0.5629045876723895,9.441098317094774,0.0053144375553587
Lc2D5U4DJew,0.0781679879507245,0.0197047838640754,0.0594147877026241,0.0406645274262026,0.004557768185527,0.0561189916114924,0.0357302345892971,0.0123816704616167,0.0434147259231623,0.0263727910461081,0.0179744052197091,0.3016879344718039,0.1503786347684108,0.0103568787269873,0.0863304017745595,0.0567434762776984,179,12,13,Roof and attic ventilation and airflow,0.3016879344718039,0.1503786347684108,0.151309299703393,10.039906374868146,installer_tradesperson,problem_warning_mistakes,2024-02-04 16:34:44+00:00,2024,7.566666666666666,407639,2861,537,7.018464867198674,1.3173420600089785,452.9322222222222,0.5966666666666667
Lh8aCduBcqo,0.0831756845109402,0.0297284687471765,0.002043882770406,0.1971221488358814,0.0138935294547083,0.0028908291276267,0.0267668447687642,0.0197836616209188,0.0338059682901419,0.009161570581812,0.0097048180269131,0.0297416606113135,0.3668471995894842,0.0,0.1682589169679646,0.0070748160959478,2,13,4,"Wall, cavity and floor insulation",0.3668471995894842,0.1971221488358814,0.1697250507536027,6.717909218108981,training_educational,problem_warning_mistakes,2025-07-22 11:00:44+00:00,2025,3.45,937,10,3,10.672358591248669,3.2017075773746,2.560109289617486,0.0081967213114754
Li7CgRYpf5o,0.0,0.0,0.2850136437168599,0.004239330567904,0.0,0.0269922323748259,0.0,0.0,0.0339257590146216,0.0,0.0,0.0,0.0,0.3658907937271352,0.0,0.2839382405986533,3,14,3,Thermostat wiring and smart heating controls,0.3658907937271352,0.2850136437168599,0.0808771500102752,3.738031743390619,installer_tradesperson,how_to_installation_demo,2025-03-09 21:14:55+00:00,2025,2.8,9191,80,13,8.704167120008705,1.4144271570014144,18.345309381237524,0.0259481037924151
LiPPnHF2pFY,0.1247577247585576,0.0073118102682405,0.4119746949275798,0.008309762425074,0.0003549969043331,0.0017136050157017,0.1900371240335688,0.0005633281727133,0.0069123655630218,0.103875450134461,0.0040630181350445,0.0,0.0886399891632686,0.0054819711568029,0.0018758981382663,0.0441282612033655,14,3,7,Clarification and specification questions,0.4119746949275798,0.1900371240335688,0.221937570894011,5.579452957002696,installer_tradesperson,how_to_installation_demo,2022-10-05 19:26:30+00:00,2022,0.4,300932,3658,63,12.155570029109567,0.2093496205122751,216.9661139149243,0.0454217736121124
LkCtjVxpO-c,0.1550226568807857,0.005253185560603,0.2128324245009353,0.0010925002081755,0.0006663199621547,0.0370718117202586,0.044778798956471,0.1027610836810098,0.1549817626571492,0.1156168570716711,0.0068236604098585,0.0026099152034442,0.0,0.0641909727929797,0.0033650642732255,0.0929329861212777,4,3,1,Clarification and specification questions,0.2128324245009353,0.1550226568807857,0.0578097676201495,8.648750909521864,installer_tradesperson,how_to_installation_demo,2025-11-05 16:29:59+00:00,2025,6.3,19983,304,40,15.212930991342642,2.001701446229295,76.8576923076923,0.1538461538461538
LktNz_AXslE,0.1823202895310578,0.0,0.0,0.0,0.0,0.1499244335962401,0.0337796336695912,0.0,0.1320097488466614,0.0301037618385951,0.0,0.4320208718938931,0.0241333907827212,0.0044233056387073,0.0,0.0112845642025325,1,12,1,Roof and attic ventilation and airflow,0.4320208718938931,0.1823202895310578,0.2497005823628353,4.998087590890063,builder_contractor,how_to_installation_demo,2025-10-28 13:46:03+00:00,2025,3.0166666666666666,1323,4,2,3.0234315948601664,1.5117157974300832,4.936567164179104,0.0074626865671641
LyZ2M3MJqGA,0.0664952567041745,0.0814826140839748,0.2187489473989508,0.0963400716909973,0.0013269504316205,0.0160410968673693,0.0107076703285778,0.0090979875416299,0.0632560854880138,0.0679332061070219,0.0088433179421531,0.0390839485038977,0.1731516598244042,0.0192250945412866,0.0633116431673185,0.0649544493786087,14,3,13,Clarification and specification questions,0.2187489473989508,0.1731516598244042,0.0455972875745466,10.661121376549534,builder_contractor,how_to_installation_demo,2023-02-02 16:20:23+00:00,2023,0.9833333333333332,186168,2511,42,13.487817455201752,0.2256026814490138,146.93606945540648,0.0331491712707182
LzIbIpMx5SA,0.0525952846124534,0.0,0.0594512395313553,0.0,0.0235119270504402,0.0972639008855202,0.0009260693048735,0.1181119577266622,0.1600961154548818,0.0027931927189237,0.0637661753576818,0.0,0.0250934062168611,0.3962426359032328,0.0001480952371137,0.0,2,14,9,Thermostat wiring and smart heating controls,0.3962426359032328,0.1600961154548818,0.236146520448351,6.310014240009192,installer_tradesperson,how_to_installation_demo,2019-06-21 20:30:08+00:00,2019,0.3,32189,154,6,4.784243064400883,0.1863990804312032,12.432985708767864,0.0023174971031286
M14wFSDbOCs,0.0760883709683657,0.0,0.1960113197617689,0.002742327113417,0.0182227213416296,0.0045905854542117,0.0,0.0897349294082843,0.0,0.4102280807018051,0.0212674903965066,0.0358455768784073,0.1136299271298226,0.0013496697495502,0.0139848988604178,0.0163041022358129,5,10,3,"Implementation follow-up, outcomes and retrospective questions",0.4102280807018051,0.1960113197617689,0.2142167609400362,6.020855293841276,diy_renovator_homeowner,how_to_installation_demo,2023-12-15 22:35:03+00:00,2023,0.35,37586,240,19,6.385356249667429,0.5055073697653382,39.52260778128286,0.0199789695057833
M1KzqaOgtss,0.0661596727632481,0.0115987622659682,0.0533069390452354,0.022947135998529,0.0342023553377063,0.1292695991371438,0.0273325363227809,0.0129144736702978,0.0675698515833028,0.023205195133655,0.0159750592921573,0.0719107010832573,0.1869983735491131,0.0199218345448467,0.1417700238132237,0.1149174864595337,62,13,15,"Wall, cavity and floor insulation",0.1869983735491131,0.1417700238132237,0.0452283497358893,11.595765866625172,installer_tradesperson,how_to_installation_demo,2023-08-14 13:43:35+00:00,2023,15.583333333333334,95922,1036,169,10.80044202581264,1.7618481683034133,89.31284916201118,0.1573556797020484
