video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year
DBX6cmga2eE,0.06500917045461285,0.003868079962895721,0.12117411154564879,0.036601730514797086,0.05580818132293948,0.0636603193043977,0.016579568191755597,0.020261806360816485,0.11742190849794527,0.032354479644230945,0.03524719194628753,0.001035078484377069,0.0035511393941394273,0.4104802347731252,0.010392309664245135,0.0065546899377857066,11,14,3,Thermostat wiring and smart heating controls,0.4104802347731252,0.12117411154564879,0.2893061232274764,7.484503193154355,training_educational,how_to_installation_demo,2022-04-14 18:39:27+00:00,2022
DMhi9i7j-Ug,0.2348899342994019,0.0037520028270465475,0.02865305652608479,0.0011253248573058192,0.2629782019374442,0.14993103178576717,0.01621557316371029,0.08334572530283238,0.006337253414044936,0.0039408512833062365,0.0,0.0,0.0,0.1817604910257559,0.01064990284309388,0.01642065073420598,5,5,1,Heat pumps and heating systems,0.2629782019374442,0.2348899342994019,0.028088267638042314,6.423781413323065,diy_renovator_homeowner,practical_advice_explainer,2023-02-20 07:00:04+00:00,2023
DSCWGAE1BVQ,0.102636929902401,0.038092215782974365,0.07440014458179385,0.03134014965468403,0.021541690058196124,0.07989171691397587,0.013172379929853293,0.030165377679577318,0.03487498534385849,0.018348583400882995,0.012396107996519,0.0646719624450414,0.2638135486625278,0.00652321912063222,0.10160798026440089,0.1065230082626813,65,13,16,"Wall, cavity and floor insulation",0.2638135486625278,0.1065230082626813,0.15729054039984652,10.852068972764236,training_educational,practical_advice_explainer,2025-10-26 07:14:01+00:00,2025
DSpJfAKdJLg,0.15360785732567567,0.01183332099880151,0.06443515711765867,0.03770536253305421,0.01425197722685526,0.060910686109627424,0.06788892908086909,0.030822938304620982,0.0703162019808996,0.06208776217461274,0.02706098056890612,0.18276847001290086,0.07813442677314006,0.02391751495863164,0.04722787935511585,0.06703053547863033,92,12,1,Roof and attic ventilation and airflow,0.18276847001290086,0.15360785732567567,0.029160612687225196,12.71499161455662,builder_contractor,how_to_installation_demo,2022-07-20 17:43:54+00:00,2022
DU4ddDIdbs0,0.30366224756427157,0.0051104588786656064,0.09216139278463459,0.040208026894279485,0.0413624743884038,0.009216565018669985,0.04532703904524246,0.2140693320193887,0.09576292292570565,0.03677056554885953,0.014930690558859245,0.015246624750644961,0.012333545562128219,0.01841415105013135,0.003953828160452418,0.051470134849662424,27,1,8,Situated household retrofit experience and building context,0.30366224756427157,0.2140693320193887,0.08959291554488288,8.653810895936513,diy_renovator_homeowner,how_to_installation_demo,2024-09-11 15:30:12+00:00,2024
DYUXqpLYnlw,0.2197894304310083,0.07084148373925245,0.1336447219688323,0.030108385279160915,0.0,0.08806977698194389,0.0915647428915095,0.08862519412828344,0.0,0.05750264332664208,0.0,0.0,0.03542993015020159,0.02316919220959492,0.12710404663972621,0.03415045225384446,2,1,3,Situated household retrofit experience and building context,0.2197894304310083,0.1336447219688323,0.086144708462176,9.874273109838624,installer_tradesperson,how_to_installation_demo,2025-03-10 10:35:43+00:00,2025
DYffo59_47Y,0.060455811999892896,0.0,0.005220805788705719,0.02844121496931912,0.006854012921623751,0.0,0.0,0.07617444138110142,0.0,0.01210431407485696,0.0,0.15320503734925464,0.6570458146436002,0.0,0.0,0.0004985468716451707,2,13,12,"Wall, cavity and floor insulation",0.6570458146436002,0.15320503734925464,0.5038407772943456,3.155624633665484,installer_tradesperson,how_to_installation_demo,2024-05-29 09:05:15+00:00,2024
DcOtQ2PgBTw,0.10598283417832359,0.10552412057925874,0.0635600413366691,0.02132466086209286,0.020316318371063336,0.040609503747150964,0.034383943641131474,0.04689932270151078,0.0636839257599766,0.033406007333647236,0.01280634905824213,0.058800909096000546,0.18604683506525577,0.003952366367336733,0.15021202466800035,0.052490837234339754,88,13,15,"Wall, cavity and floor insulation",0.18604683506525577,0.15021202466800035,0.03583481039725542,12.020244529779749,training_educational,practical_advice_explainer,2025-08-30 14:00:22+00:00,2025
Df7qhfo9atI,0.0,0.0,0.1712753233500978,0.0,0.37763665880702446,0.0,0.0,0.4510880178428778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,5,"Solar PV, batteries and power systems",0.4510880178428778,0.37763665880702446,0.07345135903585331,2.7984662053608957,training_educational,practical_advice_explainer,2021-04-19 13:13:44+00:00,2021
Dw_GgXEX1Zw,0.032003874992118875,0.007966173556452114,0.000786442659795697,0.009115512526862227,0.005211312169352673,0.0018767424766677335,0.45251692044001246,0.0013135461769224184,0.0,0.0,0.0,0.0019153487754419603,0.4125268740429578,0.07476725218341604,0.0,0.0,2,7,13,"Alternative methods, challenges and ""why"" questions",0.45251692044001246,0.4125268740429578,0.03999004639705467,3.238019884264767,builder_contractor,project_walkthrough,2023-05-12 20:56:57+00:00,2023
E3JK2zMR53c,0.13764993389643057,0.0007576531948649195,0.2914259865373196,0.006147028999380293,0.0,0.0495918555915102,0.07109095924015744,0.0,0.08675343238964084,0.021442107174755327,0.07949439919897683,0.09488839221254369,0.02326153454578733,0.004969242238557734,0.00841581026157539,0.1241116645184999,4,3,1,Clarification and specification questions,0.2914259865373196,0.13764993389643057,0.15377605264088903,8.484115728745069,training_educational,how_to_installation_demo,2020-05-14 19:30:00+00:00,2020
E8m3hamcAAo,0.20046681513952358,0.08933374307644103,0.08636587853924914,0.03854452689527633,0.0007744409872888241,0.02720444319218921,0.09445190576041072,0.0,0.08457671704665472,0.033148101644725605,0.001632845948967755,0.0254878787797004,0.2999607209950959,0.00604126299700361,0.0076131500766291795,0.004397568920843968,11,13,1,"Wall, cavity and floor insulation",0.2999607209950959,0.20046681513952358,0.09949390585557233,8.007227081589331,installer_tradesperson,how_to_installation_demo,2024-02-06 14:31:41+00:00,2024
ECQ4ruST6y8,0.1133925175462855,0.003067642162599573,0.03119149254318875,0.061217333158760684,0.08234785380552195,0.07220063416731462,0.018332356958599062,0.05422856697741196,0.06465824700291281,0.028935584631295506,0.044714509067211555,0.27457207504310716,0.05775707385817694,0.026877112085922816,0.0075932001890813795,0.05891380080260974,35,12,1,Roof and attic ventilation and airflow,0.27457207504310716,0.1133925175462855,0.16117955749682167,11.13062872336832,installer_tradesperson,how_to_installation_demo,2023-01-14 17:11:19+00:00,2023
ECgCt-NxA6Q,0.318421891854011,0.006923694725802057,0.011111060806696839,0.05045561791300947,0.2371887949263188,0.04646030008137769,0.007511056740333931,0.1571475204065213,0.018885041996633913,0.005333540935206731,0.009347152139778747,0.00915704665191795,0.04394367013836005,0.03558727779603813,0.01096191045191094,0.03156442243608241,5,1,5,Situated household retrofit experience and building context,0.318421891854011,0.2371887949263188,0.08123309692769218,7.501199357935369,installer_tradesperson,how_to_installation_demo,2023-10-26 10:17:33+00:00,2023
ED8HnJDGX8w,0.19895010257806456,0.001701623853708956,0.05457176885762019,0.07845329601738497,0.3214942249295043,0.0725907339259533,0.026151644570548443,0.06699666577194925,0.020166798136159476,0.05032304524832384,0.0001937904403615945,0.004711515277417418,0.025001255486508438,0.012132606051549075,0.004620482112104175,0.06194044674284203,17,5,1,Heat pumps and heating systems,0.3214942249295043,0.19895010257806456,0.12254412235143974,8.339868982605108,installer_tradesperson,practical_advice_explainer,2025-05-06 09:17:39+00:00,2025
EEl3NtMXS78,0.40535316143122047,0.008140918284285419,0.0,0.0,0.17238541022664983,0.09570533020725118,0.03498898191824388,0.12367092950429273,0.0,0.0,0.03433069994319243,0.0,0.0,0.12542456848486414,0.0,0.0,1,1,5,Situated household retrofit experience and building context,0.40535316143122047,0.17238541022664983,0.23296775120457064,5.391175105549444,training_educational,practical_advice_explainer,2024-01-24 17:00:07+00:00,2024
EOAm2mlzfTg,0.04272409237987028,3.676999919886911e-05,0.03498726852096703,0.040776817726206484,0.007346544960029717,0.05502319119452636,0.001008342185039967,0.020823951648363613,0.024803483753061597,0.0005091364833354146,0.0010411529766142223,0.3905235913576744,0.06387124289728073,0.004604783494231159,0.28875366022515686,0.023165970198443332,7,12,15,Roof and attic ventilation and airflow,0.3905235913576744,0.28875366022515686,0.10176993113251753,5.944043532624927,builder_contractor,how_to_installation_demo,2023-04-12 14:53:05+00:00,2023
ETRFUSMf86o,0.15231423576380984,0.0027496563189499407,0.06868215254094144,0.005107345024052893,0.03532135849771118,0.24479285025938655,0.0,0.35257526062282296,0.0,0.0,0.01072994004403507,0.03543211255799156,0.03945702053660907,0.02524630410921315,0.013179566983016434,0.014412196741459882,3,8,6,"Solar PV, batteries and power systems",0.35257526062282296,0.24479285025938655,0.10778241036343642,6.356554035762745,installer_tradesperson,how_to_installation_demo,2021-06-24 11:19:35+00:00,2021
EX51PpXbS_Y,0.06293873058335162,0.00798839706874437,0.20715613658655305,0.22236066913990082,0.0,0.0,0.0,0.0,0.1314882193182462,0.0,0.2297998481928239,0.0027708596798231865,0.10657236555179311,0.0,0.0010844482838392026,0.027840325594924605,2,11,4,"Product sourcing, access and location questions",0.2297998481928239,0.22236066913990082,0.007439179052923073,6.295327601796064,installer_tradesperson,how_to_installation_demo,2025-04-10 15:52:01+00:00,2025
EXAkEa1Kmjo,0.09902912761894522,0.0016773219050451847,0.01993279564117833,0.015321304239557184,0.4209985820888951,0.1319185017768848,0.01828682758213021,0.015106027648773121,0.02188560829277464,0.03098463058156555,0.15383325730929037,0.022811238152981906,0.0,0.016633686726716352,0.0008905057007021925,0.030690584734559802,5,5,11,Heat pumps and heating systems,0.4209985820888951,0.15383325730929037,0.26716532477960475,6.662616912957035,installer_tradesperson,how_to_installation_demo,2025-07-30 14:00:32+00:00,2025
EY77sPyVM2c,0.14859316139409562,0.009923495177559584,0.1377312407675059,0.13006117684782337,0.03647129050758829,0.0261662561039192,0.0648596474187001,0.07004930563418381,0.07244327482134455,0.06800335318164305,0.06190938202511994,0.04510882326396413,0.02550905729029193,0.03819211153854188,0.017026823998743813,0.04795160002897485,113,1,3,Situated household retrofit experience and building context,0.14859316139409562,0.1377312407675059,0.010861920626589722,13.006364099459939,installer_tradesperson,how_to_installation_demo,2023-06-09 11:00:08+00:00,2023
EZX8HSecxL0,0.15328084863206584,0.0006287981847203914,0.158549804196156,0.05188723984686523,0.08770298065749718,0.1584727263810693,0.02553357538914547,0.009866872778099892,0.08909265976255,0.006309668702254099,0.0005569858394966463,0.14002623474640957,0.003911648409974649,0.0950815362084981,0.002802914985211774,0.016295505279985883,7,3,6,Clarification and specification questions,0.158549804196156,0.1584727263810693,7.70778150867013e-05,9.375120082440413,installer_tradesperson,problem_warning_mistakes,2024-01-16 21:16:04+00:00,2024
EauxatCN7vI,0.08380211734544041,0.0025169434394341546,0.19818432858987278,0.18727100339518019,0.0,0.13319009615491437,0.050189251332844215,0.01518805842444486,0.2979015109957447,0.02177722328032807,0.009979467041796227,0.0,0.0,0.0,0.0,0.0,2,9,3,Performance checking and troubleshooting,0.2979015109957447,0.19818432858987278,0.09971718240587191,6.231791959068842,diy_renovator_homeowner,how_to_installation_demo,2021-08-26 06:23:15+00:00,2021
EjAU_-7NRpM,0.19477684745757345,0.03365680483325735,0.14614968983745147,0.055274341425729075,0.010474327427314727,0.16760983212758387,0.09689859994711926,0.004443914719425853,0.0397459165283465,0.005090766984291926,0.01678739356795557,0.07248034657302155,0.057431327153275875,0.01697475751875774,0.0049780947374888865,0.07722703916140691,15,1,6,Situated household retrofit experience and building context,0.19477684745757345,0.16760983212758387,0.02716701532998958,10.408398203641584,diy_renovator_homeowner,how_to_installation_demo,2024-12-22 14:58:51+00:00,2024
End2PwYI1h4,0.19863651236831412,0.009981805327494929,0.11682317898897208,0.010041308965405192,0.017338467217377144,0.10565603695332816,0.002482751899446223,0.05541383605909353,0.0009288086448294823,0.0028326044473943614,0.0065798889311328105,0.3509549270573097,0.032268120701005494,0.04536159259339653,0.024131231099089615,0.020568928746410645,11,12,1,Roof and attic ventilation and airflow,0.3509549270573097,0.19863651236831412,0.15231841468899557,7.3268851078415045,installer_tradesperson,problem_warning_mistakes,2024-05-28 06:37:02+00:00,2024
EtJeMrj38MQ,0.0,0.0,0.0,0.0,0.05736466778747454,0.0,0.0,0.0,0.0,0.0,0.005080466126303115,0.42799162080058883,0.0,0.5095632452856336,0.0,0.0,1,14,12,Thermostat wiring and smart heating controls,0.5095632452856336,0.42799162080058883,0.08157162448504474,2.4536280776240496,installer_tradesperson,how_to_installation_demo,2025-09-03 23:00:24+00:00,2025
EwSBpgAR9PM,0.08425913761454804,0.0006149511530045601,0.06588329872234376,0.3740621908926202,0.06485533920626275,0.013782163702746103,0.03971556745291997,0.01585960593556546,0.08362661686411366,0.0215325428609985,0.0109344246565108,0.06369561365776485,0.004574045468237126,0.1489751249724387,0.004566296074918562,0.0030630807650069243,40,4,14,"Implementation, cost and how-to questions",0.3740621908926202,0.1489751249724387,0.22508706592018152,7.813705638934637,installer_tradesperson,practical_advice_explainer,2023-10-11 18:38:20+00:00,2023
Ex8kTRtwKcY,0.11422485055255995,0.004050620518839385,0.0889529232409496,0.09718751383442437,0.021682700157088626,0.06389374678902406,0.11280882900369386,0.01877095571314657,0.0242710725159887,0.09221276936404253,0.04190408386377929,0.08155222337326343,0.12263338266190496,0.06048771128043424,0.007912359094703482,0.04745425803615694,7,13,1,"Wall, cavity and floor insulation",0.12263338266190496,0.11422485055255995,0.008408532109345015,12.792889886499854,training_educational,how_to_installation_demo,2021-06-27 23:51:16+00:00,2021
EyBIp8Ghabk,0.11748108386671842,0.007311793016727659,0.045001767223120964,0.08059506965482457,0.010930535582879191,0.09855485671445514,0.036121786498039016,0.011570768335017306,0.030147822300215246,0.12077272523287927,0.014544889864789775,0.05041135234938111,0.14577236702550736,0.017404786669677114,0.11283508127320217,0.10054331439256564,22,13,10,"Wall, cavity and floor insulation",0.14577236702550736,0.12077272523287927,0.02499964179262809,11.949836046027915,diy_renovator_homeowner,how_to_installation_demo,2019-05-16 21:04:31+00:00,2019
F7s9lhe_cIw,0.03221778363984016,0.0060049854488544415,0.147837850225324,0.012047107108816263,0.0020736334544473336,0.15080455369218604,0.33175632059901167,0.004532519252367042,0.13219348982051513,0.00940093830763117,0.004341174405383085,0.015518491284568517,0.013411190331805824,0.006146870844311536,0.0037436776507209922,0.1279694139342168,3,7,6,"Alternative methods, challenges and ""why"" questions",0.33175632059901167,0.15080455369218604,0.18095176690682563,6.949099864649883,installer_tradesperson,how_to_installation_demo,2022-02-22 20:56:00+00:00,2022
FAgNEels3nQ,0.11442747964761306,0.025562420553708897,0.08489258114307245,0.023683223586309983,0.007270128738769634,0.12148302032778346,0.09303238453811982,0.00877547048433404,0.05848194865837449,0.06766355838462039,0.045586246723784384,0.057218147672752205,0.16491698885779066,0.008970665963761719,0.03969031768176943,0.07834541703743535,35,13,6,"Wall, cavity and floor insulation",0.16491698885779066,0.12148302032778346,0.043433968530007194,12.354493929640949,installer_tradesperson,how_to_installation_demo,2022-03-18 21:15:45+00:00,2022
FAhOxmYHFTg,0.28319293482505414,0.006517478372581105,0.054568457296706875,0.011731109516410489,0.31829590453722156,0.03348368765374191,0.01645055932018191,0.0667470975320175,0.015048585907972154,0.003835791897794629,0.001244275667174964,0.1379218638198091,0.01723960561624537,0.02471287817976817,0.0,0.00900976985732012,3,5,1,Heat pumps and heating systems,0.31829590453722156,0.28319293482505414,0.03510296971216742,6.667348002182594,diy_renovator_homeowner,practical_advice_explainer,2023-05-23 08:00:12+00:00,2023
FDjXoiylGl4,0.1045931044178605,0.0007015323794255988,0.48132978963968276,0.0,0.09013468532553447,0.009259042821663292,0.0,0.0,0.0,0.004016607868970792,0.006391505769385732,0.0066005022477150475,0.010711771823110238,0.2710120455199778,0.015249412186673755,0.0,2,3,14,Clarification and specification questions,0.48132978963968276,0.2710120455199778,0.21031774411970494,4.084702095322741,builder_contractor,how_to_installation_demo,2022-12-18 10:27:10+00:00,2022
