comment_id,video_id,inclusive_topic_number,raw_sensitivity_topic_number,mapped_sensitivity_topic_number,same_dominant_topic_after_mapping
Ugw0nnQmUehh2pdna7t4AaABAg,hH7dDcgHhR4,8,15,8,True
Ugw0oCRmI0pDMN_5ocd4AaABAg,NUAbZcyyRT8,14,13,14,True
Ugw0oOPgD_7Yxq0iOVZ4AaABAg,rXJDwjkoEkQ,6,12,13,False
Ugw0oOR_jS8j6euzMHp4AaABAg,tUWJTF9nyaQ,2,2,2,True
Ugw0oWJHDs76zS7K2Fl4AaABAg,OvagVsf1rTY,2,2,2,True
Ugw0oxwdBdQx-N8yZG94AaABAg,77Df_yhanvg,14,13,14,True
Ugw0p7Kf2ds_nDz7nIZ4AaABAg,HEbAISvrOpA,5,5,1,False
Ugw0ptJ6kAJui3ftA1d4AaABAg,WoLG6q1Tfgs,12,11,12,True
Ugw0q1y9V22LyM3dr894AaABAg,kGs_biFA87Q,10,16,6,False
Ugw0q8-soi48hcEYZ354AaABAg,XhvOHEOiEbw,7,6,7,True
Ugw0qJFT15WPAPehbuZ4AaABAg,HCo8nWzfFVc,16,1,16,True
Ugw0q_kHUGEi52akmIV4AaABAg,2A7Gl2APM6o,13,12,13,True
Ugw0qgfUbhlZp347htB4AaABAg,QS16O9aYfq4,2,2,2,True
Ugw0qpi6cvsVlCHswqV4AaABAg,gLFH0GvBLlA,8,15,8,True
Ugw0qtw0477y1zgM5td4AaABAg,irytqcJZSps,12,11,12,True
Ugw0rVbVlUVHRS1OiEd4AaABAg,PHeTx5sGL3A,1,5,1,True
Ugw0rgB2YxPY-xicTZx4AaABAg,0oDLwBZurp8,12,5,1,False
Ugw0rqXoDrivqTK98pZ4AaABAg,Ou1CjwflZtM,6,12,13,False
Ugw0t7YXWf9B5GLzxFZ4AaABAg,qgv50bsmhus,5,5,1,False
Ugw0tFeFrZGrpZq1NcB4AaABAg,yq-FAP0iIjU,1,1,16,False
Ugw0uVlJWDwxWd4Xtyl4AaABAg,UUalCAU4W8g,1,16,6,False
Ugw0uobkd-wn7MxjJ994AaABAg,0oDLwBZurp8,15,14,15,True
Ugw0vX5fFECIjl6t75F4AaABAg,EY77sPyVM2c,4,4,4,True
Ugw0wQZwYcKHoyliyMR4AaABAg,5dCCntGj1wM,1,1,16,False
Ugw0wWCMIe2mtBB2xLB4AaABAg,l7Ovl2WoDkQ,15,14,15,True
Ugw0wfgOTJMAO7KQDcx4AaABAg,EY77sPyVM2c,11,9,10,False
Ugw0wwVpefp8EMRFT8h4AaABAg,HkHozg0ckWY,5,5,1,False
Ugw0wzGkGx9NR6cnpEF4AaABAg,u0ph2Kg0ak0,12,11,12,True
Ugw0xEjW1gq8BAcR5vd4AaABAg,S9s1VWxQ-5o,12,11,12,True
Ugw0xOkr88wg9DJ6HGh4AaABAg,MzSCf_LkyNw,4,4,4,True
Ugw0xm9AX6vgE3VQPOV4AaABAg,2Apa2WcG9z0,16,1,16,True
Ugw0xtOSvV_BB1f-hm54AaABAg,gLFH0GvBLlA,8,15,8,True
Ugw0y1uWTTxler9X87N4AaABAg,zmYtFOSPx2o,12,5,1,False
Ugw0yLv0ytP2pPYfO8l4AaABAg,3zUMOblSJ60,9,8,9,True
Ugw0yQBrixJKVnDEPwR4AaABAg,tbWD4-Inaas,9,8,9,True
Ugw0yVqMERZE6rpyBcF4AaABAg,hNajgokEB-o,10,9,10,True
Ugw0yjTp_2UB17IugJd4AaABAg,ZAPNCBbhoqE,16,1,16,True
Ugw0zKNk53MoVyd1o0J4AaABAg,LMOqxyZPivQ,13,12,13,True
Ugw0zfuCRJ-npcf_JVx4AaABAg,k5cYjwz-I1s,7,6,7,True
Ugw1-1enI_Y2JNgsLQJ4AaABAg,XhvOHEOiEbw,11,10,11,True
Ugw1-vEJL8_0gG3PaD54AaABAg,qNQafR_5ALk,1,16,6,False
Ugw10sOFyKAuSrjrV1p4AaABAg,d2EKWKlszwE,7,1,16,False
Ugw11Cz4iwmC1w7HMzF4AaABAg,1kz1c-rZsDk,10,9,10,True
Ugw11_ECqw9dmkFgxdN4AaABAg,M6LNHyVoXWc,1,1,16,False
Ugw11uAtv2IYt8kRqld4AaABAg,w4s-oE-VQwg,8,15,8,True
Ugw1250q_v1GzVQZ9QV4AaABAg,Kl3EAJD7Kbs,15,14,15,True
Ugw1275mzz_3O9Hogxl4AaABAg,e1ud10npF_w,5,7,5,True
Ugw12En5w0RjZwomQNd4AaABAg,ZLKPLqBI6Ow,13,5,1,False
Ugw12PRFQZt7U4Vc1x14AaABAg,zmYtFOSPx2o,13,12,13,True
Ugw12Qk2Ge3csqEBZuF4AaABAg,JofgCviM79w,6,1,16,False
Ugw12Z8AClG-MWuTZex4AaABAg,nzPfNhrlEYs,8,15,8,True
Ugw12jU92XbZCt2hsh94AaABAg,UdxFFvSvbnU,4,4,4,True
Ugw12lcFSg3nqdcbPNZ4AaABAg,FXXgjvOJcYI,4,4,4,True
Ugw12vvVC2tEYVDDkKJ4AaABAg,3hukFwgTFI0,8,15,8,True
Ugw12zrl9tJZPOI03SZ4AaABAg,GZAce6iz2gg,5,7,5,True
Ugw141L_tTuGenRANn14AaABAg,1kz1c-rZsDk,8,15,8,True
Ugw1434BJADMtwRtRGB4AaABAg,t6tU37Pcmrw,16,3,3,False
Ugw14Y7stvzk_jFd33x4AaABAg,dA1hYFWmBs0,8,15,8,True
Ugw14Z_vgzp3dH6-NGJ4AaABAg,zg9IM061rbU,3,3,3,True
Ugw156JBlWM7UEuEk6N4AaABAg,3hukFwgTFI0,8,15,8,True
Ugw164zbLkclTd9pbGl4AaABAg,3tfqdP68umQ,13,12,13,True
Ugw16q-_6T2gWmqMLYV4AaABAg,LVYSz1CuuDw,12,11,12,True
Ugw16udikQSNwbnrkJB4AaABAg,tNE5GEePXuk,12,5,1,False
Ugw175RXQY_5B4DTGfB4AaABAg,3hOY38uOXxE,6,16,6,True
Ugw17Xd9wf24pr8FaFt4AaABAg,HCo8nWzfFVc,12,11,12,True
Ugw17lmSC1xX2ZYasgJ4AaABAg,3bRxyGXEX3c,10,9,10,True
Ugw18gvs-wi1jMk6R6p4AaABAg,0zASbMENdCk,1,1,16,False
Ugw19VYFbOl3ruUCEM14AaABAg,8k0MP7PNJW0,6,12,13,False
Ugw19r7ThLXao5a_vxp4AaABAg,U9IlMWrsE24,1,1,16,False
Ugw1AdO_mzh_LJx2GZ94AaABAg,Q3Oufer38ow,9,1,16,False
Ugw1ArEh7UDsLk60joV4AaABAg,B5wwIv7ZhGI,12,1,16,False
Ugw1BKd0cdZok2b_EtF4AaABAg,pWicJ2PYQF8,10,9,10,True
Ugw1BOuaw9mGAQZVxL94AaABAg,tufzI-1xTJQ,15,14,15,True
Ugw1BwOP32Op_bDcXP14AaABAg,hkZzV5nAV8A,1,5,1,True
Ugw1ByY-A1NBSEOJCGR4AaABAg,SkF1U4vrlhU,13,12,13,True
Ugw1CGWY0jCiAOcJjel4AaABAg,LL6YhT_HkIY,1,5,1,True
Ugw1CI3tKKfxssPly3B4AaABAg,nbafBF8vZj0,12,11,12,True
Ugw1CXbn1K5onrB79IF4AaABAg,bXwBhG3EI-g,14,13,14,True
Ugw1D06IB_jq3KacnDt4AaABAg,BXPR0NUn5fA,11,10,11,True
Ugw1D9UhKrb-rJasXsB4AaABAg,VrKYlQPHfno,8,15,8,True
Ugw1DQxN130KlSyKSUV4AaABAg,5d5TRMumuSI,16,1,16,True
Ugw1Dbvs9aJKeXwCnYp4AaABAg,X4mVaCMoirM,7,6,7,True
Ugw1DtYK2Y93LHX4r3R4AaABAg,QEg0TlhN0Z4,5,5,1,False
Ugw1Ew8XY-vh0gkorSx4AaABAg,qylSbf0Szms,4,4,4,True
Ugw1FKoKqfcneLB3h0N4AaABAg,x9WHZ-S7tc0,16,12,13,False
Ugw1FrBXg8G5a01nL6p4AaABAg,1N_ZsLrfUJM,8,15,8,True
Ugw1G5aGI2xCHN8SSPN4AaABAg,JnxRKblanBs,13,12,13,True
Ugw1G9vd4sLNmUKlXc94AaABAg,uRiljSMVjyw,4,4,4,True
Ugw1GUhc3qevBUUjUwR4AaABAg,Ou1CjwflZtM,13,12,13,True
Ugw1G_0HoT-2ZnsawfZ4AaABAg,nSnbMsSzdXU,6,12,13,False
Ugw1GtB7oS1hNpaZckx4AaABAg,yuxWDCRwIuc,6,5,1,False
Ugw1GzA_c14ffSQekFR4AaABAg,GhAKMAcmJFg,5,7,5,True
Ugw1H2HNv1HjeFchYxZ4AaABAg,hw9Javqwi3Q,9,8,9,True
Ugw1I7POxLkpE2OOrKt4AaABAg,WBrL9153zJQ,7,6,7,True
Ugw1IIkLnExUmLHahVx4AaABAg,mBTIbZcWRLs,4,4,4,True
Ugw1IJvFrU-zFmbNb2F4AaABAg,S9s1VWxQ-5o,12,12,13,False
Ugw1IT58tN_VoADIi8V4AaABAg,gLFH0GvBLlA,8,15,8,True
Ugw1IXYljgmzBDIp_CB4AaABAg,M1KzqaOgtss,13,12,13,True
Ugw1J2PpoUTCxt5cV794AaABAg,Iqo3sqT8Bjw,11,10,11,True
Ugw1K0UGam305gK495F4AaABAg,tUWJTF9nyaQ,15,16,6,False
Ugw1KOoDKxV65q3dvGV4AaABAg,LyZ2M3MJqGA,3,3,3,True
Ugw1LEin1EpGtmQICvV4AaABAg,ZAPNCBbhoqE,9,8,9,True
Ugw1LkAm5wIoraaRaYZ4AaABAg,NnTpTE9r0sM,3,3,3,True
Ugw1OENKGlosT_XkU3d4AaABAg,qmWRN3Ob1Po,5,7,5,True
Ugw1Og4Vr91Z4EMRcQ94AaABAg,0WgfnhWOfvI,8,15,8,True
Ugw1OvyZF1nrQzTWXm54AaABAg,qKdgE_kjcuE,3,3,3,True
Ugw1P1Fd3Kilp5GdfjJ4AaABAg,b7E7Dkr6Yww,2,2,2,True
Ugw1PDz7llMXuh_8hKF4AaABAg,dtK12RUjr1E,9,8,9,True
Ugw1PNqi0jjyLzIzych4AaABAg,MzSCf_LkyNw,13,12,13,True
Ugw1QHUYt9HsjgnB3e14AaABAg,SkF1U4vrlhU,13,12,13,True
Ugw1QYFcsuCbHF9alhR4AaABAg,3tfqdP68umQ,12,5,1,False
Ugw1QpJnTML5o0kELKt4AaABAg,fIhlXdk9PFg,1,5,1,True
Ugw1RX0KkBoPlgGFe3F4AaABAg,Kl3EAJD7Kbs,12,11,12,True
Ugw1RuN_5ax-inYULP94AaABAg,GhAKMAcmJFg,1,5,1,True
Ugw1SGeBcNGhbPkLYyl4AaABAg,y3g4Vpec1_M,9,8,9,True
Ugw1SLRfWM1JiqQz-Wh4AaABAg,tu1st66use4,12,12,13,False
Ugw1SRG8hKraMWxloBh4AaABAg,AXamAjE0juw,6,8,9,False
Ugw1STfvOeA8WN3RFTZ4AaABAg,AN4_mkEfDPE,7,6,7,True
Ugw1SaqHSpulROSaPgJ4AaABAg,KltU08BK7Oc,15,14,15,True
Ugw1Sx3g8G8xVoWZCqF4AaABAg,00wwEMbEc_M,8,15,8,True
Ugw1T0-RO9vU4BsfzOJ4AaABAg,ZUcyMZJ-Jsw,13,12,13,True
Ugw1T4pXXdItBeKd37d4AaABAg,tyTT9jNfnc8,9,8,9,True
Ugw1T7X2ikMc_6j4kI14AaABAg,tu1st66use4,9,8,9,True
Ugw1TV7-2CyGE_FQVMZ4AaABAg,peqIxSuD-Jo,6,4,4,False
Ugw1TZNog5E68bcQVzt4AaABAg,xcAwujfTN64,11,10,11,True
Ugw1UVCeO3vWcZ_LwUd4AaABAg,jYNufQVIFfA,2,2,2,True
Ugw1VNfSqBKP1DS5KBF4AaABAg,NnTpTE9r0sM,16,5,1,False
Ugw1VWcjcl0E8Lckf6t4AaABAg,wWWfFER9Spw,5,7,5,True
Ugw1VnCpTsg4r-2pumB4AaABAg,5dCCntGj1wM,7,4,4,False
Ugw1W1YFV_wuXbOdbWV4AaABAg,XUyaWvsF-_0,6,16,6,True
Ugw1W5XI9hinuSbx6aF4AaABAg,3zUMOblSJ60,15,14,15,True
Ugw1WCzsDIBMn8wZB8t4AaABAg,ljb8mM0cqNY,3,3,3,True
Ugw1WY3TXbW4MEJQWlt4AaABAg,tufzI-1xTJQ,1,16,6,False
Ugw1WcDmrbDzpYmY4pl4AaABAg,wnnwGVBwwvQ,12,5,1,False
Ugw1WeaBMT3bZQJ7MgZ4AaABAg,KltU08BK7Oc,1,5,1,True
Ugw1X2kv5uZrets_yeR4AaABAg,Kz5JbXTo4rM,8,15,8,True
Ugw1XD_fdFGUxCBiCW14AaABAg,UCGpRpKKGV8,4,4,4,True
Ugw1XrhmtF2cPeW8Ru94AaABAg,k5cYjwz-I1s,9,8,9,True
Ugw1YcIFmaQhCO7UfR14AaABAg,RLhyO6CMi7o,10,9,10,True
Ugw1YtU9LqoJvFWI_PF4AaABAg,p0aZvjY3-Ak,4,4,4,True
Ugw1ZmQISde__nJJLP14AaABAg,WATmq9zSvW8,1,5,1,True
Ugw1ZsubAzVx0MJuwHV4AaABAg,FXXgjvOJcYI,15,14,15,True
Ugw1Zzz3s-Q5qrWxI1d4AaABAg,WBrL9153zJQ,8,15,8,True
Ugw1_Oop-JtSz-seASl4AaABAg,FXXgjvOJcYI,9,1,16,False
Ugw1aLhgYdn0nm5bBHV4AaABAg,Lc2D5U4DJew,10,9,10,True
Ugw1ac1y7eU93OC_t454AaABAg,iD1U6Q47yLU,6,7,5,False
Ugw1b9eiQGnToadXpOd4AaABAg,jYNufQVIFfA,1,1,16,False
Ugw1c1JH5QjvOJ0jWYd4AaABAg,myLOqMCBs_s,12,5,1,False
Ugw1c3wk_wmCxMWmKJd4AaABAg,s-41UF02vrU,3,3,3,True
Ugw1ci0PZmaIlUDmd_d4AaABAg,zmYtFOSPx2o,16,5,1,False
Ugw1dFCHRRllXoboKad4AaABAg,khc5R8FXJYg,8,15,8,True
Ugw1djKMHAV2TfkOaLF4AaABAg,1kz1c-rZsDk,8,15,8,True
Ugw1duedT5n7v_eJUY54AaABAg,F7s9lhe_cIw,9,8,9,True
Ugw1egGNjcuNsKUUTfR4AaABAg,nbuCgjjVngs,15,14,15,True
Ugw1gjwXIUId-BkVU4d4AaABAg,00wwEMbEc_M,7,6,7,True
Ugw1hNahKW0Y4djc4kR4AaABAg,ZAPNCBbhoqE,13,12,13,True
Ugw1hZSmoi-Py8qa8Sl4AaABAg,WNq4bf-gSyo,10,9,10,True
Ugw1hc9tcOujVbH9VYp4AaABAg,vWj-QdfLL6k,14,5,1,False
Ugw1hfzUFsYafkeaydx4AaABAg,yuxWDCRwIuc,1,5,1,True
Ugw1hp6aSFzyL4Djt0V4AaABAg,-l7CAxBeJ50,8,15,8,True
Ugw1i4XyLzLeRCQIjLd4AaABAg,Q3Oufer38ow,16,1,16,True
Ugw1iPCaeE2K5ubkbMN4AaABAg,ABjqoJ0eXYo,6,13,14,False
Ugw1ig0lqCZeEDon8A14AaABAg,zxPh7ekFqc4,7,6,7,True
Ugw1iiTH5gOhJakQvdx4AaABAg,ejubOh5tegY,6,3,3,False
Ugw1ijcP644ig5JzXBd4AaABAg,HdqaNAU7-XE,8,15,8,True
Ugw1j6FsPuGCHRuvvq54AaABAg,tbq6uZ9Y0nQ,7,6,7,True
Ugw1jcw3vahmwSKLN3l4AaABAg,MzSCf_LkyNw,10,9,10,True
Ugw1jg7E-MkdJTVDvCN4AaABAg,5dCCntGj1wM,16,6,7,False
Ugw1jwVn406I31caRpZ4AaABAg,uLPNrGdu0W0,3,3,3,True
Ugw1k87T4DwYOLeD02x4AaABAg,CXebZiR5TYc,4,4,4,True
Ugw1krrvPJ674vU5y_N4AaABAg,fIhlXdk9PFg,1,5,1,True
Ugw1l-OQOYiLh50Ykxt4AaABAg,rcI-xVNGdCQ,5,7,5,True
Ugw1llg2VA8r0j_D3zZ4AaABAg,HCo8nWzfFVc,1,5,1,True
Ugw1m4lAWKRMP0vt50p4AaABAg,1nQ7k_X2aXA,1,16,6,False
Ugw1nlKWNMNunlLCI494AaABAg,5dCCntGj1wM,16,1,16,True
Ugw1o0jkVbgy-RNXunJ4AaABAg,wN34zF7e4J8,1,5,1,True
Ugw1oNhYr7FpLumGiDd4AaABAg,zaaaVfjdYnQ,1,5,1,True
Ugw1oWJrX150-HdefA94AaABAg,Kz5JbXTo4rM,6,15,8,False
Ugw1oeWW71GCOO0aXa94AaABAg,wnnwGVBwwvQ,5,7,5,True
Ugw1qWLl9TSzQwj4sLh4AaABAg,yV2Jv3fPq9k,2,2,2,True
Ugw1qYj55kFpTKsPOX54AaABAg,cQGDIwil44Q,10,9,10,True
Ugw1qsRwFTSZbQom1Gh4AaABAg,yuxWDCRwIuc,10,9,10,True
Ugw1r6wgiBQhDkzlnlF4AaABAg,rwlpCrjKLdk,9,8,9,True
Ugw1rbRZWHFWdpzaAXN4AaABAg,Vufih-WN5R4,12,11,12,True
Ugw1rfA3KspsTQg9WR94AaABAg,eXzGATVdFV0,1,5,1,True
Ugw1ucXAoo-xk4F7Veh4AaABAg,_d5-OzlOah0,11,10,11,True
Ugw1ucwku80h1qFxZCB4AaABAg,sJI5szeWEBA,5,5,1,False
Ugw1w-NxgQCMZhQ4gWJ4AaABAg,uIBHYDCvtIE,10,9,10,True
Ugw1w5ug3I0N1wKrQ2V4AaABAg,gLFH0GvBLlA,8,15,8,True
Ugw1wwohij1doHSxpIh4AaABAg,yV2Jv3fPq9k,12,5,1,False
Ugw1yUbxoGZQLe06It14AaABAg,UUalCAU4W8g,8,15,8,True
Ugw1yUwiMp5nKp31XvN4AaABAg,Lc2D5U4DJew,12,11,12,True
Ugw1ytS6vKDqIjuuZP94AaABAg,exgV2g-HK8w,8,15,8,True
Ugw1zG7F4V91-WaFphV4AaABAg,Kz5JbXTo4rM,8,15,8,True
Ugw1zxl6R9_NRUdqX-N4AaABAg,Z-Bhh3aH4f4,12,11,12,True
Ugw2-Gqy2SNjM9avtid4AaABAg,Kz5JbXTo4rM,6,4,4,False
Ugw2-NfdNeqeJnO8yN54AaABAg,GZAce6iz2gg,12,11,12,True
Ugw2-nA75zOGL_wGlEJ4AaABAg,3hOY38uOXxE,3,3,3,True
Ugw206IWKVAiJ8Q-eIB4AaABAg,7NsZ2d2Oups,4,4,4,True
Ugw20J-biZtl0_fMlVp4AaABAg,cQGDIwil44Q,15,14,15,True
Ugw20KnjJwKJ2fGUbEl4AaABAg,qyZm66j8QU4,15,14,15,True
Ugw20tsQpHtbQu7lVld4AaABAg,dB8p6pVuPAo,14,1,16,False
Ugw21TNbgpODJcUBS3R4AaABAg,jEkuXhLwfVM,2,2,2,True
Ugw22OyzbvyJYZiYW354AaABAg,7NsZ2d2Oups,5,5,1,False
Ugw22rGDATevJm-YyYF4AaABAg,ZAPNCBbhoqE,12,1,16,False
Ugw232qsAzT2U5d2_CN4AaABAg,0mG9u6qrglA,16,5,1,False
Ugw23U4hHMinZFgCu4l4AaABAg,kGs_biFA87Q,1,5,1,True
Ugw246BG4m0-DB5s-Gl4AaABAg,3hukFwgTFI0,8,15,8,True
Ugw247qwDdNwyQovbAV4AaABAg,5dCCntGj1wM,6,10,11,False
Ugw24n5dkWk2kyASsVd4AaABAg,GhAKMAcmJFg,3,5,1,False
Ugw25lnkHFGS89uMfm54AaABAg,2ysltLzfWsk,16,12,13,False
Ugw25nAkY2pWWQyA55Z4AaABAg,iD1U6Q47yLU,14,5,1,False
Ugw26I1lZd3ZlSmmakx4AaABAg,k5cYjwz-I1s,9,8,9,True
Ugw26sU4eIo2fidmdjZ4AaABAg,O2xQjzYs5M4,16,12,13,False
Ugw274VmygLa2DzEpJt4AaABAg,nbuCgjjVngs,6,9,10,False
Ugw27yhAM8eeZIordEd4AaABAg,L2Hy1IhQ17s,16,15,8,False
Ugw28FuPfwSmcKdFAt94AaABAg,3zUMOblSJ60,9,8,9,True
Ugw28LzCRa0DKAXceot4AaABAg,uQS5CNeig5A,13,12,13,True
Ugw28gyiTPM-pH_jpE94AaABAg,irytqcJZSps,3,3,3,True
Ugw28l0WgEmEKChWjgB4AaABAg,hqFU3zjv-fs,15,14,15,True
Ugw28sLiQDEVeBy6ugh4AaABAg,ifIuK6LihF0,8,15,8,True
Ugw29gNRnZlru10U0iV4AaABAg,SkF1U4vrlhU,13,12,13,True
Ugw2ATMhZmzr5Z_fEPx4AaABAg,K6HR2ftXFss,2,2,2,True
Ugw2Az2qWACbSzv-vUh4AaABAg,JlLAyv-6OZ4,14,13,14,True
Ugw2B11DfiuwyVm9P4t4AaABAg,nbuCgjjVngs,3,3,3,True
Ugw2BHE-MnnM6RjXOrx4AaABAg,zmYtFOSPx2o,6,12,13,False
Ugw2Bu-Ikgmff0c3U3N4AaABAg,SfgTOcclbCY,9,8,9,True
Ugw2Bu2UsbOmUipOMRd4AaABAg,VfUa4ljGbZ4,16,16,6,False
Ugw2Bv48wd5tLLuYfJN4AaABAg,JOvERrJWrck,9,8,9,True
Ugw2BwUXrnj6qcXnpR54AaABAg,Hyv_vQEvHgo,5,7,5,True
Ugw2CgpdhxxYTnX_m_94AaABAg,S9s1VWxQ-5o,12,11,12,True
Ugw2D9_pNc-Gs-5LqC14AaABAg,J9C3jHA_TlQ,10,9,10,True
Ugw2DFujTwX330A0FJ14AaABAg,YsVCTGRR7fc,13,12,13,True
Ugw2DFuoUdOOSBlXgJJ4AaABAg,auv9mTgb8UU,9,8,9,True
Ugw2DVk3tGSydNmGfmZ4AaABAg,bPe_b87qVUY,16,1,16,True
Ugw2EVlIardsvxgQ_594AaABAg,MzSCf_LkyNw,12,11,12,True
Ugw2F5vL4T3siNhacHl4AaABAg,VwUjkSjllPs,16,8,9,False
Ugw2FMNik3_MhTWMsdt4AaABAg,AXamAjE0juw,1,5,1,True
Ugw2FSCEI6BVXIi0fzB4AaABAg,3hukFwgTFI0,6,6,7,False
Ugw2GjukvM_dUxufw_J4AaABAg,I7GD0MB8SzY,6,12,13,False
Ugw2GuNj8zuTDWFByHV4AaABAg,BXPR0NUn5fA,1,1,16,False
Ugw2H-WncxsS1R9HGw94AaABAg,pWicJ2PYQF8,1,5,1,True
Ugw2I5QQiyzKQhBhcAh4AaABAg,rRqV8BHE8lY,6,15,8,False
Ugw2I8Yh8pAeWw14sz54AaABAg,I7GD0MB8SzY,10,9,10,True
Ugw2INlB18eJ-B8CnSB4AaABAg,jKiXJOX4ol8,8,15,8,True
Ugw2IUnZxNF56_p-Dgh4AaABAg,Z-Bhh3aH4f4,9,8,9,True
Ugw2IknQBhMdeE1G4Lp4AaABAg,ABjqoJ0eXYo,15,14,15,True
Ugw2IzdyFJ5K_rJ5mSF4AaABAg,tUWJTF9nyaQ,2,2,2,True
Ugw2J4MrUE9x72zMI5N4AaABAg,hjlVL4sgqKw,5,7,5,True
Ugw2J94Q3zDIxjqm2dN4AaABAg,FsFTsrfhBug,12,11,12,True
Ugw2JL_Sbq4nPrYRyoh4AaABAg,fIhlXdk9PFg,10,9,10,True
Ugw2JTJiLAMeJ3Vp06J4AaABAg,9OFpzKn0cq4,12,11,12,True
Ugw2JWScdfagmAY4Y7p4AaABAg,exgV2g-HK8w,8,15,8,True
Ugw2Jcm2nufJ6M4SGH94AaABAg,0RQFr4QRb2s,10,9,10,True
Ugw2K3BB7v5rYXgcjJN4AaABAg,qhWHoDqH2TA,12,11,12,True
Ugw2KBxOJICRsjrNk0d4AaABAg,LL2-8RXSYKc,12,11,12,True
Ugw2KDnegMsqk_Roc2p4AaABAg,I7GD0MB8SzY,1,1,16,False
Ugw2KLt0hLXeTiHHoBV4AaABAg,JyFMQuSUV2U,13,12,13,True
Ugw2MBEySc25Shg_4z54AaABAg,qmWRN3Ob1Po,8,15,8,True
Ugw2N1no4Vk7YI8g7Uh4AaABAg,5RyDxZLA8b8,9,8,9,True
Ugw2NCEmld06qef324N4AaABAg,sSDytAtzk0U,4,4,4,True
Ugw2NRmvpPY62lTkBzJ4AaABAg,DSpJfAKdJLg,9,1,16,False
Ugw2NUbuQBtlxmSB1t94AaABAg,5ftY0QMe2qY,8,15,8,True
Ugw2No-c4Y626__KaiV4AaABAg,wN34zF7e4J8,1,16,6,False
Ugw2Nwjv-jaih2tF4P94AaABAg,KxHcu7JvZwk,12,5,1,False
Ugw2O4I7MjUALwg842F4AaABAg,IK8e7fJPsBs,1,5,1,True
Ugw2O5CqIHNjWe3BiVZ4AaABAg,v2QMBU8yS-I,11,10,11,True
Ugw2O6Yy2Q6ferd1ZUB4AaABAg,tbq6uZ9Y0nQ,1,5,1,True
Ugw2P_TiZgPxZ9V65D94AaABAg,2A7Gl2APM6o,13,12,13,True
Ugw2PmB6k1PbBczL0-N4AaABAg,9fcsgrrHSQ8,6,7,5,False
Ugw2QGGED7LIE7vANbl4AaABAg,wnnwGVBwwvQ,1,5,1,True
Ugw2QXopjCCfUiBaawd4AaABAg,QGrCOzSLBSU,7,6,7,True
Ugw2R0mcGrFqEz-Plcd4AaABAg,OAok8omYqSY,5,7,5,True
Ugw2R89g9MV68KL0aVF4AaABAg,bPe_b87qVUY,12,11,12,True
Ugw2R8Y-4Ywh1kLbOrZ4AaABAg,QWkP4P7lUMA,12,5,1,False
Ugw2R9b51P5Vblm_lth4AaABAg,FAgNEels3nQ,6,5,1,False
Ugw2RD98sYrYqa9iMO14AaABAg,MwDCWACcfVA,8,15,8,True
Ugw2RDbOX-lOntJSr-J4AaABAg,JnxRKblanBs,16,4,4,False
Ugw2RnqccJ0Y85jGiZ14AaABAg,f-JTVbBjtMc,1,5,1,True
Ugw2S1vxD9f4VETkHh54AaABAg,ppKgtY7BchA,1,16,6,False
Ugw2S7AuvZsckOk9GCp4AaABAg,w6wo2URorG4,12,11,12,True
Ugw2ScC6NixYtCV9nsp4AaABAg,JofgCviM79w,14,13,14,True
Ugw2Svkh-W9io-NDvQJ4AaABAg,2A7Gl2APM6o,13,12,13,True
Ugw2T1PI-CmBj1yudwh4AaABAg,Smyw6phvDHs,11,10,11,True
Ugw2TKbmI8hr4462x5p4AaABAg,VgFfjRUQ24o,6,13,14,False
Ugw2UD5k-pJ6MMENkBh4AaABAg,e1ud10npF_w,8,15,8,True
Ugw2UkiI2GXU3IGPN6J4AaABAg,XUyaWvsF-_0,1,1,16,False
Ugw2UyH-r-P_3JAgTGR4AaABAg,zmYtFOSPx2o,6,12,13,False
Ugw2V6WQcsN8WWHnNah4AaABAg,Ha7bnPiDd-w,5,7,5,True
Ugw2VNXmjFd2kPtNqqt4AaABAg,AXamAjE0juw,5,7,5,True
Ugw2VWnrgspTy7yQ4Mh4AaABAg,-2o5S8zfOVg,3,3,3,True
Ugw2VWztHO6CyLvrbex4AaABAg,1mJkjrwxdP4,6,13,14,False
Ugw2Vafr0k9kxpNl0BF4AaABAg,WBrL9153zJQ,8,15,8,True
Ugw2VlHbE_QgCAGRKJd4AaABAg,tyTT9jNfnc8,10,9,10,True
Ugw2VqmhaR6VZ-j6of94AaABAg,WATmq9zSvW8,16,5,1,False
Ugw2WYRYaye92zo65Vp4AaABAg,K_GmdyM8WVQ,11,10,11,True
Ugw2WhwY4LQ0an-KzQR4AaABAg,WBrL9153zJQ,8,15,8,True
Ugw2XHmeM1kfFO5AaQp4AaABAg,jYNufQVIFfA,14,13,14,True
Ugw2XXzYcM_tynVy3-14AaABAg,twV-c5i0MjM,4,4,4,True
Ugw2ZHW--BhEzadz0Zx4AaABAg,TlNdA8aB8iE,12,11,12,True
Ugw2ZLvLA94sbMYywLB4AaABAg,l7Ovl2WoDkQ,7,6,7,True
Ugw2ZlicfhiIwTxgE9p4AaABAg,LMOqxyZPivQ,9,1,16,False
Ugw2_KnTb6M-yoH_I054AaABAg,qyZm66j8QU4,16,4,4,False
Ugw2_sukGCp3SbeMs_B4AaABAg,cCLM8T1TtMU,7,6,7,True
